Date,Country,Lat,Long,Confirmed,Recovered,Deaths,Active
1/1/22,Afghanistan,33.93911,67.709953,158107,0,7356,150751
1/2/22,Afghanistan,33.93911,67.709953,158189,0,7361,150828
1/3/22,Afghanistan,33.93911,67.709953,158183,0,7364,150819
1/4/22,Afghanistan,33.93911,67.709953,158205,0,7365,150840
1/5/22,Afghanistan,33.93911,67.709953,158245,0,7367,150878
1/6/22,Afghanistan,33.93911,67.709953,158275,0,7367,150908
1/7/22,Afghanistan,33.93911,67.709953,158300,0,7368,150932
1/8/22,Afghanistan,33.93911,67.709953,158309,0,7369,150940
1/9/22,Afghanistan,33.93911,67.709953,158381,0,7373,151008
1/10/22,Afghanistan,33.93911,67.709953,158394,0,7373,151021
1/11/22,Afghanistan,33.93911,67.709953,158471,0,7374,151097
1/12/22,Afghanistan,33.93911,67.709953,158511,0,7376,151135
1/13/22,Afghanistan,33.93911,67.709953,158602,0,7376,151226
1/14/22,Afghanistan,33.93911,67.709953,158639,0,7376,151263
1/15/22,Afghanistan,33.93911,67.709953,158678,0,7378,151300
1/16/22,Afghanistan,33.93911,67.709953,158717,0,7379,151338
1/17/22,Afghanistan,33.93911,67.709953,158826,0,7381,151445
1/18/22,Afghanistan,33.93911,67.709953,158974,0,7383,151591
1/19/22,Afghanistan,33.93911,67.709953,159070,0,7386,151684
1/20/22,Afghanistan,33.93911,67.709953,159303,0,7386,151917
1/21/22,Afghanistan,33.93911,67.709953,159516,0,7390,152126
1/22/22,Afghanistan,33.93911,67.709953,159548,0,7390,152158
1/23/22,Afghanistan,33.93911,67.709953,159649,0,7393,152256
1/24/22,Afghanistan,33.93911,67.709953,159896,0,7393,152503
1/25/22,Afghanistan,33.93911,67.709953,160252,0,7397,152855
1/26/22,Afghanistan,33.93911,67.709953,160692,0,7401,153291
1/27/22,Afghanistan,33.93911,67.709953,161004,0,7403,153601
1/28/22,Afghanistan,33.93911,67.709953,161057,0,7403,153654
1/29/22,Afghanistan,33.93911,67.709953,161290,0,7405,153885
1/30/22,Afghanistan,33.93911,67.709953,162111,0,7408,154703
1/31/22,Afghanistan,33.93911,67.709953,162926,0,7414,155512
2/1/22,Afghanistan,33.93911,67.709953,163555,0,7417,156138
2/2/22,Afghanistan,33.93911,67.709953,164190,0,7418,156772
2/3/22,Afghanistan,33.93911,67.709953,164727,0,7420,157307
2/4/22,Afghanistan,33.93911,67.709953,165358,0,7420,157938
2/5/22,Afghanistan,33.93911,67.709953,165711,0,7425,158286
2/6/22,Afghanistan,33.93911,67.709953,166191,0,7432,158759
2/7/22,Afghanistan,33.93911,67.709953,166924,0,7442,159482
2/8/22,Afghanistan,33.93911,67.709953,167739,0,7454,160285
2/9/22,Afghanistan,33.93911,67.709953,168550,0,7465,161085
2/10/22,Afghanistan,33.93911,67.709953,169448,0,7477,161971
2/11/22,Afghanistan,33.93911,67.709953,169940,0,7478,162462
2/12/22,Afghanistan,33.93911,67.709953,170152,0,7488,162664
2/13/22,Afghanistan,33.93911,67.709953,170604,0,7494,163110
2/14/22,Afghanistan,33.93911,67.709953,171246,0,7501,163745
2/15/22,Afghanistan,33.93911,67.709953,171422,0,7504,163918
2/16/22,Afghanistan,33.93911,67.709953,171519,0,7513,164006
2/17/22,Afghanistan,33.93911,67.709953,171673,0,7524,164149
2/18/22,Afghanistan,33.93911,67.709953,171857,0,7526,164331
2/19/22,Afghanistan,33.93911,67.709953,171931,0,7534,164397
2/20/22,Afghanistan,33.93911,67.709953,172205,0,7539,164666
2/21/22,Afghanistan,33.93911,67.709953,172441,0,7549,164892
2/22/22,Afghanistan,33.93911,67.709953,172716,0,7569,165147
2/23/22,Afghanistan,33.93911,67.709953,172901,0,7574,165327
2/24/22,Afghanistan,33.93911,67.709953,173047,0,7578,165469
2/25/22,Afghanistan,33.93911,67.709953,173084,0,7579,165505
2/26/22,Afghanistan,33.93911,67.709953,173146,0,7585,165561
2/27/22,Afghanistan,33.93911,67.709953,173395,0,7593,165802
2/28/22,Afghanistan,33.93911,67.709953,173659,0,7598,166061
3/1/22,Afghanistan,33.93911,67.709953,173879,0,7609,166270
3/2/22,Afghanistan,33.93911,67.709953,174073,0,7617,166456
3/3/22,Afghanistan,33.93911,67.709953,174214,0,7619,166595
3/4/22,Afghanistan,33.93911,67.709953,174214,0,7619,166595
3/5/22,Afghanistan,33.93911,67.709953,174331,0,7622,166709
3/6/22,Afghanistan,33.93911,67.709953,174582,0,7623,166959
3/7/22,Afghanistan,33.93911,67.709953,175000,0,7626,167374
3/8/22,Afghanistan,33.93911,67.709953,175353,0,7630,167723
3/9/22,Afghanistan,33.93911,67.709953,175525,0,7636,167889
3/10/22,Afghanistan,33.93911,67.709953,175893,0,7639,168254
3/11/22,Afghanistan,33.93911,67.709953,175974,0,7640,168334
3/12/22,Afghanistan,33.93911,67.709953,176039,0,7641,168398
3/13/22,Afghanistan,33.93911,67.709953,176201,0,7643,168558
3/14/22,Afghanistan,33.93911,67.709953,176409,0,7645,168764
3/15/22,Afghanistan,33.93911,67.709953,176571,0,7646,168925
3/16/22,Afghanistan,33.93911,67.709953,176743,0,7651,169092
3/17/22,Afghanistan,33.93911,67.709953,176918,0,7651,169267
3/18/22,Afghanistan,33.93911,67.709953,176983,0,7651,169332
3/19/22,Afghanistan,33.93911,67.709953,177039,0,7652,169387
3/20/22,Afghanistan,33.93911,67.709953,177093,0,7654,169439
3/21/22,Afghanistan,33.93911,67.709953,177191,0,7654,169537
3/22/22,Afghanistan,33.93911,67.709953,177255,0,7656,169599
3/23/22,Afghanistan,33.93911,67.709953,177321,0,7657,169664
3/24/22,Afghanistan,33.93911,67.709953,177321,0,7657,169664
3/25/22,Afghanistan,33.93911,67.709953,177321,0,7657,169664
3/26/22,Afghanistan,33.93911,67.709953,177321,0,7657,169664
3/27/22,Afghanistan,33.93911,67.709953,177520,0,7662,169858
3/28/22,Afghanistan,33.93911,67.709953,177602,0,7663,169939
3/29/22,Afghanistan,33.93911,67.709953,177658,0,7665,169993
3/30/22,Afghanistan,33.93911,67.709953,177716,0,7667,170049
3/31/22,Afghanistan,33.93911,67.709953,177747,0,7670,170077
4/1/22,Afghanistan,33.93911,67.709953,177782,0,7670,170112
4/2/22,Afghanistan,33.93911,67.709953,177803,0,7671,170132
4/3/22,Afghanistan,33.93911,67.709953,177827,0,7671,170156
4/4/22,Afghanistan,33.93911,67.709953,177897,0,7671,170226
4/5/22,Afghanistan,33.93911,67.709953,177932,0,7671,170261
4/6/22,Afghanistan,33.93911,67.709953,177974,0,7671,170303
4/7/22,Afghanistan,33.93911,67.709953,177974,0,7671,170303
4/8/22,Afghanistan,33.93911,67.709953,177974,0,7671,170303
4/9/22,Afghanistan,33.93911,67.709953,177974,0,7671,170303
4/10/22,Afghanistan,33.93911,67.709953,177974,0,7671,170303
4/11/22,Afghanistan,33.93911,67.709953,178141,0,7675,170466
4/12/22,Afghanistan,33.93911,67.709953,178257,0,7676,170581
4/13/22,Afghanistan,33.93911,67.709953,178295,0,7676,170619
4/14/22,Afghanistan,33.93911,67.709953,178352,0,7676,170676
4/15/22,Afghanistan,33.93911,67.709953,178373,0,7676,170697
4/16/22,Afghanistan,33.93911,67.709953,178387,0,7676,170711
4/17/22,Afghanistan,33.93911,67.709953,178418,0,7678,170740
4/18/22,Afghanistan,33.93911,67.709953,178457,0,7679,170778
4/19/22,Afghanistan,33.93911,67.709953,178513,0,7680,170833
4/20/22,Afghanistan,33.93911,67.709953,178574,0,7680,170894
4/21/22,Afghanistan,33.93911,67.709953,178611,0,7680,170931
4/22/22,Afghanistan,33.93911,67.709953,178638,0,7680,170958
4/23/22,Afghanistan,33.93911,67.709953,178648,0,7681,170967
4/24/22,Afghanistan,33.93911,67.709953,178689,0,7682,171007
4/25/22,Afghanistan,33.93911,67.709953,178745,0,7683,171062
4/26/22,Afghanistan,33.93911,67.709953,178769,0,7683,171086
4/27/22,Afghanistan,33.93911,67.709953,178809,0,7683,171126
4/28/22,Afghanistan,33.93911,67.709953,178850,0,7683,171167
4/29/22,Afghanistan,33.93911,67.709953,178873,0,7683,171190
4/30/22,Afghanistan,33.93911,67.709953,178879,0,7683,171196
5/1/22,Afghanistan,33.93911,67.709953,178899,0,7683,171216
5/2/22,Afghanistan,33.93911,67.709953,178901,0,7683,171218
5/3/22,Afghanistan,33.93911,67.709953,178901,0,7683,171218
5/4/22,Afghanistan,33.93911,67.709953,178901,0,7683,171218
5/5/22,Afghanistan,33.93911,67.709953,178905,0,7684,171221
5/6/22,Afghanistan,33.93911,67.709953,178919,0,7684,171235
5/7/22,Afghanistan,33.93911,67.709953,178922,0,7684,171238
5/8/22,Afghanistan,33.93911,67.709953,178981,0,7684,171297
5/9/22,Afghanistan,33.93911,67.709953,179010,0,7685,171325
5/10/22,Afghanistan,33.93911,67.709953,179017,0,7685,171332
5/11/22,Afghanistan,33.93911,67.709953,179131,0,7686,171445
5/12/22,Afghanistan,33.93911,67.709953,179169,0,7686,171483
5/13/22,Afghanistan,33.93911,67.709953,179203,0,7686,171517
5/14/22,Afghanistan,33.93911,67.709953,179242,0,7687,171555
5/15/22,Afghanistan,33.93911,67.709953,179267,0,7690,171577
5/16/22,Afghanistan,33.93911,67.709953,179321,0,7691,171630
5/17/22,Afghanistan,33.93911,67.709953,179328,0,7691,171637
5/18/22,Afghanistan,33.93911,67.709953,179477,0,7691,171786
5/19/22,Afghanistan,33.93911,67.709953,179597,0,7695,171902
5/20/22,Afghanistan,33.93911,67.709953,179624,0,7695,171929
5/21/22,Afghanistan,33.93911,67.709953,179674,0,7697,171977
5/22/22,Afghanistan,33.93911,67.709953,179716,0,7698,172018
5/23/22,Afghanistan,33.93911,67.709953,179716,0,7698,172018
5/24/22,Afghanistan,33.93911,67.709953,179771,0,7698,172073
5/25/22,Afghanistan,33.93911,67.709953,179835,0,7699,172136
5/26/22,Afghanistan,33.93911,67.709953,179835,0,7699,172136
5/27/22,Afghanistan,33.93911,67.709953,180086,0,7699,172387
5/28/22,Afghanistan,33.93911,67.709953,180122,0,7701,172421
5/29/22,Afghanistan,33.93911,67.709953,180174,0,7701,172473
5/30/22,Afghanistan,33.93911,67.709953,180259,0,7701,172558
5/31/22,Afghanistan,33.93911,67.709953,180347,0,7705,172642
6/1/22,Afghanistan,33.93911,67.709953,180419,0,7707,172712
6/2/22,Afghanistan,33.93911,67.709953,180520,0,7708,172812
6/3/22,Afghanistan,33.93911,67.709953,180584,0,7708,172876
6/4/22,Afghanistan,33.93911,67.709953,180615,0,7708,172907
6/5/22,Afghanistan,33.93911,67.709953,180615,0,7708,172907
6/6/22,Afghanistan,33.93911,67.709953,180688,0,7709,172979
6/7/22,Afghanistan,33.93911,67.709953,180741,0,7709,173032
6/8/22,Afghanistan,33.93911,67.709953,180784,0,7709,173075
6/9/22,Afghanistan,33.93911,67.709953,180864,0,7709,173155
6/10/22,Afghanistan,33.93911,67.709953,180864,0,7709,173155
6/11/22,Afghanistan,33.93911,67.709953,180864,0,7709,173155
6/12/22,Afghanistan,33.93911,67.709953,180864,0,7709,173155
6/13/22,Afghanistan,33.93911,67.709953,181120,0,7710,173410
6/14/22,Afghanistan,33.93911,67.709953,181178,0,7710,173468
6/15/22,Afghanistan,33.93911,67.709953,181236,0,7710,173526
6/16/22,Afghanistan,33.93911,67.709953,181465,0,7713,173752
6/17/22,Afghanistan,33.93911,67.709953,181534,0,7713,173821
6/18/22,Afghanistan,33.93911,67.709953,181574,0,7713,173861
6/19/22,Afghanistan,33.93911,67.709953,181666,0,7713,173953
6/20/22,Afghanistan,33.93911,67.709953,181725,0,7714,174011
6/21/22,Afghanistan,33.93911,67.709953,181808,0,7715,174093
6/22/22,Afghanistan,33.93911,67.709953,181912,0,7715,174197
6/23/22,Afghanistan,33.93911,67.709953,181987,0,7715,174272
6/24/22,Afghanistan,33.93911,67.709953,182033,0,7717,174316
6/25/22,Afghanistan,33.93911,67.709953,182072,0,7717,174355
6/26/22,Afghanistan,33.93911,67.709953,182149,0,7717,174432
6/27/22,Afghanistan,33.93911,67.709953,182228,0,7720,174508
6/28/22,Afghanistan,33.93911,67.709953,182324,0,7722,174602
6/29/22,Afghanistan,33.93911,67.709953,182403,0,7722,174681
6/30/22,Afghanistan,33.93911,67.709953,182528,0,7723,174805
7/1/22,Afghanistan,33.93911,67.709953,182594,0,7723,174871
7/2/22,Afghanistan,33.93911,67.709953,182643,0,7723,174920
7/3/22,Afghanistan,33.93911,67.709953,182724,0,7724,175000
7/4/22,Afghanistan,33.93911,67.709953,182793,0,7725,175068
7/5/22,Afghanistan,33.93911,67.709953,182793,0,7725,175068
7/6/22,Afghanistan,33.93911,67.709953,182979,0,7725,175254
7/7/22,Afghanistan,33.93911,67.709953,183084,0,7727,175357
7/8/22,Afghanistan,33.93911,67.709953,183221,0,7728,175493
7/9/22,Afghanistan,33.93911,67.709953,183235,0,7728,175507
7/10/22,Afghanistan,33.93911,67.709953,183265,0,7728,175537
7/11/22,Afghanistan,33.93911,67.709953,183268,0,7728,175540
7/12/22,Afghanistan,33.93911,67.709953,183272,0,7728,175544
7/13/22,Afghanistan,33.93911,67.709953,183285,0,7728,175557
7/14/22,Afghanistan,33.93911,67.709953,183358,0,7728,175630
7/15/22,Afghanistan,33.93911,67.709953,183407,0,7729,175678
7/16/22,Afghanistan,33.93911,67.709953,183445,0,7730,175715
7/17/22,Afghanistan,33.93911,67.709953,183572,0,7731,175841
7/18/22,Afghanistan,33.93911,67.709953,183687,0,7733,175954
7/19/22,Afghanistan,33.93911,67.709953,183908,0,7736,176172
7/20/22,Afghanistan,33.93911,67.709953,184038,0,7737,176301
7/21/22,Afghanistan,33.93911,67.709953,184224,0,7738,176486
7/22/22,Afghanistan,33.93911,67.709953,184360,0,7738,176622
7/23/22,Afghanistan,33.93911,67.709953,184473,0,7738,176735
7/24/22,Afghanistan,33.93911,67.709953,184587,0,7738,176849
7/25/22,Afghanistan,33.93911,67.709953,184819,0,7738,177081
7/26/22,Afghanistan,33.93911,67.709953,185086,0,7742,177344
7/27/22,Afghanistan,33.93911,67.709953,185272,0,7743,177529
7/28/22,Afghanistan,33.93911,67.709953,185393,0,7743,177650
7/29/22,Afghanistan,33.93911,67.709953,185481,0,7743,177738
7/30/22,Afghanistan,33.93911,67.709953,185552,0,7745,177807
7/31/22,Afghanistan,33.93911,67.709953,185749,0,7748,178001
8/1/22,Afghanistan,33.93911,67.709953,185930,0,7751,178179
8/2/22,Afghanistan,33.93911,67.709953,186120,0,7751,178369
8/3/22,Afghanistan,33.93911,67.709953,186393,0,7752,178641
8/4/22,Afghanistan,33.93911,67.709953,186697,0,7752,178945
8/5/22,Afghanistan,33.93911,67.709953,187037,0,7752,179285
8/6/22,Afghanistan,33.93911,67.709953,187109,0,7752,179357
8/7/22,Afghanistan,33.93911,67.709953,187442,0,7752,179690
8/8/22,Afghanistan,33.93911,67.709953,187685,0,7753,179932
8/9/22,Afghanistan,33.93911,67.709953,187966,0,7753,180213
8/10/22,Afghanistan,33.93911,67.709953,188202,0,7753,180449
8/11/22,Afghanistan,33.93911,67.709953,188506,0,7755,180751
8/12/22,Afghanistan,33.93911,67.709953,188704,0,7755,180949
8/13/22,Afghanistan,33.93911,67.709953,188820,0,7758,181062
8/14/22,Afghanistan,33.93911,67.709953,189045,0,7758,181287
8/15/22,Afghanistan,33.93911,67.709953,189343,0,7759,181584
8/16/22,Afghanistan,33.93911,67.709953,189477,0,7759,181718
8/17/22,Afghanistan,33.93911,67.709953,189710,0,7759,181951
8/18/22,Afghanistan,33.93911,67.709953,190010,0,7759,182251
8/19/22,Afghanistan,33.93911,67.709953,190254,0,7759,182495
8/20/22,Afghanistan,33.93911,67.709953,190435,0,7759,182676
8/21/22,Afghanistan,33.93911,67.709953,190643,0,7762,182881
8/22/22,Afghanistan,33.93911,67.709953,191040,0,7767,183273
8/23/22,Afghanistan,33.93911,67.709953,191247,0,7768,183479
8/24/22,Afghanistan,33.93911,67.709953,191585,0,7769,183816
8/25/22,Afghanistan,33.93911,67.709953,191967,0,7771,184196
8/26/22,Afghanistan,33.93911,67.709953,191967,0,7771,184196
8/27/22,Afghanistan,33.93911,67.709953,191967,0,7771,184196
8/28/22,Afghanistan,33.93911,67.709953,192463,0,7777,184686
8/29/22,Afghanistan,33.93911,67.709953,192906,0,7777,185129
8/30/22,Afghanistan,33.93911,67.709953,193004,0,7777,185227
8/31/22,Afghanistan,33.93911,67.709953,193250,0,7777,185473
9/1/22,Afghanistan,33.93911,67.709953,193520,0,7778,185742
9/2/22,Afghanistan,33.93911,67.709953,193520,0,7778,185742
9/3/22,Afghanistan,33.93911,67.709953,193912,0,7780,186132
9/4/22,Afghanistan,33.93911,67.709953,194163,0,7782,186381
9/5/22,Afghanistan,33.93911,67.709953,194355,0,7783,186572
9/6/22,Afghanistan,33.93911,67.709953,194614,0,7783,186831
9/7/22,Afghanistan,33.93911,67.709953,195012,0,7785,187227
9/8/22,Afghanistan,33.93911,67.709953,195298,0,7786,187512
9/9/22,Afghanistan,33.93911,67.709953,195471,0,7786,187685
9/10/22,Afghanistan,33.93911,67.709953,195631,0,7787,187844
9/11/22,Afghanistan,33.93911,67.709953,195925,0,7787,188138
9/12/22,Afghanistan,33.93911,67.709953,196182,0,7789,188393
9/13/22,Afghanistan,33.93911,67.709953,196404,0,7791,188613
9/14/22,Afghanistan,33.93911,67.709953,196751,0,7792,188959
9/15/22,Afghanistan,33.93911,67.709953,196870,0,7792,189078
9/16/22,Afghanistan,33.93911,67.709953,196992,0,7794,189198
9/17/22,Afghanistan,33.93911,67.709953,197066,0,7794,189272
9/18/22,Afghanistan,33.93911,67.709953,197240,0,7795,189445
9/19/22,Afghanistan,33.93911,67.709953,197434,0,7796,189638
9/20/22,Afghanistan,33.93911,67.709953,197608,0,7796,189812
9/21/22,Afghanistan,33.93911,67.709953,197788,0,7796,189992
9/22/22,Afghanistan,33.93911,67.709953,198023,0,7796,190227
9/23/22,Afghanistan,33.93911,67.709953,198163,0,7796,190367
9/24/22,Afghanistan,33.93911,67.709953,198244,0,7796,190448
9/25/22,Afghanistan,33.93911,67.709953,198416,0,7796,190620
9/26/22,Afghanistan,33.93911,67.709953,198543,0,7798,190745
9/27/22,Afghanistan,33.93911,67.709953,198750,0,7798,190952
9/28/22,Afghanistan,33.93911,67.709953,198876,0,7799,191077
9/29/22,Afghanistan,33.93911,67.709953,199067,0,7799,191268
9/30/22,Afghanistan,33.93911,67.709953,199188,0,7800,191388
10/1/22,Afghanistan,33.93911,67.709953,199310,0,7800,191510
10/2/22,Afghanistan,33.93911,67.709953,199386,0,7801,191585
10/3/22,Afghanistan,33.93911,67.709953,199545,0,7803,191742
10/4/22,Afghanistan,33.93911,67.709953,199690,0,7803,191887
10/5/22,Afghanistan,33.93911,67.709953,199845,0,7804,192041
10/6/22,Afghanistan,33.93911,67.709953,199994,0,7804,192190
10/7/22,Afghanistan,33.93911,67.709953,200130,0,7804,192326
10/8/22,Afghanistan,33.93911,67.709953,200202,0,7804,192398
10/9/22,Afghanistan,33.93911,67.709953,200372,0,7806,192566
10/10/22,Afghanistan,33.93911,67.709953,200469,0,7807,192662
10/11/22,Afghanistan,33.93911,67.709953,200626,0,7807,192819
10/12/22,Afghanistan,33.93911,67.709953,200729,0,7807,192922
10/13/22,Afghanistan,33.93911,67.709953,200846,0,7809,193037
10/14/22,Afghanistan,33.93911,67.709953,201014,0,7809,193205
10/15/22,Afghanistan,33.93911,67.709953,201096,0,7811,193285
10/16/22,Afghanistan,33.93911,67.709953,201212,0,7811,193401
10/17/22,Afghanistan,33.93911,67.709953,201276,0,7811,193465
10/18/22,Afghanistan,33.93911,67.709953,201503,0,7812,193691
10/19/22,Afghanistan,33.93911,67.709953,201557,0,7812,193745
10/20/22,Afghanistan,33.93911,67.709953,201750,0,7814,193936
10/21/22,Afghanistan,33.93911,67.709953,201949,0,7818,194131
10/22/22,Afghanistan,33.93911,67.709953,202026,0,7818,194208
10/23/22,Afghanistan,33.93911,67.709953,202108,0,7818,194290
10/24/22,Afghanistan,33.93911,67.709953,202199,0,7818,194381
10/25/22,Afghanistan,33.93911,67.709953,202347,0,7820,194527
10/26/22,Afghanistan,33.93911,67.709953,202509,0,7820,194689
10/27/22,Afghanistan,33.93911,67.709953,202608,0,7820,194788
10/28/22,Afghanistan,33.93911,67.709953,202756,0,7820,194936
10/29/22,Afghanistan,33.93911,67.709953,202834,0,7821,195013
10/30/22,Afghanistan,33.93911,67.709953,202966,0,7821,195145
10/31/22,Afghanistan,33.93911,67.709953,203063,0,7822,195241
11/1/22,Afghanistan,33.93911,67.709953,203167,0,7823,195344
11/2/22,Afghanistan,33.93911,67.709953,203265,0,7823,195442
11/3/22,Afghanistan,33.93911,67.709953,203395,0,7825,195570
11/4/22,Afghanistan,33.93911,67.709953,203497,0,7825,195672
11/5/22,Afghanistan,33.93911,67.709953,203574,0,7826,195748
11/6/22,Afghanistan,33.93911,67.709953,203681,0,7826,195855
11/7/22,Afghanistan,33.93911,67.709953,203829,0,7828,196001
11/8/22,Afghanistan,33.93911,67.709953,203942,0,7829,196113
11/9/22,Afghanistan,33.93911,67.709953,204094,0,7829,196265
11/10/22,Afghanistan,33.93911,67.709953,204287,0,7829,196458
11/11/22,Afghanistan,33.93911,67.709953,204392,0,7829,196563
11/12/22,Afghanistan,33.93911,67.709953,204417,0,7829,196588
11/13/22,Afghanistan,33.93911,67.709953,204510,0,7829,196681
11/14/22,Afghanistan,33.93911,67.709953,204610,0,7829,196781
11/15/22,Afghanistan,33.93911,67.709953,204724,0,7829,196895
11/16/22,Afghanistan,33.93911,67.709953,204820,0,7830,196990
11/17/22,Afghanistan,33.93911,67.709953,204982,0,7830,197152
11/18/22,Afghanistan,33.93911,67.709953,205009,0,7830,197179
11/19/22,Afghanistan,33.93911,67.709953,205039,0,7831,197208
11/20/22,Afghanistan,33.93911,67.709953,205146,0,7831,197315
11/21/22,Afghanistan,33.93911,67.709953,205229,0,7832,197397
11/22/22,Afghanistan,33.93911,67.709953,205324,0,7833,197491
11/23/22,Afghanistan,33.93911,67.709953,205391,0,7833,197558
11/24/22,Afghanistan,33.93911,67.709953,205506,0,7833,197673
11/25/22,Afghanistan,33.93911,67.709953,205541,0,7833,197708
11/26/22,Afghanistan,33.93911,67.709953,205612,0,7833,197779
11/27/22,Afghanistan,33.93911,67.709953,205612,0,7833,197779
11/28/22,Afghanistan,33.93911,67.709953,205802,0,7833,197969
11/29/22,Afghanistan,33.93911,67.709953,205830,0,7833,197997
11/30/22,Afghanistan,33.93911,67.709953,205907,0,7833,198074
12/1/22,Afghanistan,33.93911,67.709953,206073,0,7834,198239
12/2/22,Afghanistan,33.93911,67.709953,206133,0,7834,198299
12/3/22,Afghanistan,33.93911,67.709953,206145,0,7834,198311
12/4/22,Afghanistan,33.93911,67.709953,206206,0,7834,198372
12/5/22,Afghanistan,33.93911,67.709953,206273,0,7835,198438
12/6/22,Afghanistan,33.93911,67.709953,206331,0,7835,198496
12/7/22,Afghanistan,33.93911,67.709953,206414,0,7837,198577
12/8/22,Afghanistan,33.93911,67.709953,206465,0,7839,198626
12/9/22,Afghanistan,33.93911,67.709953,206504,0,7839,198665
12/10/22,Afghanistan,33.93911,67.709953,206543,0,7839,198704
12/11/22,Afghanistan,33.93911,67.709953,206603,0,7839,198764
12/12/22,Afghanistan,33.93911,67.709953,206702,0,7840,198862
12/13/22,Afghanistan,33.93911,67.709953,206743,0,7843,198900
12/14/22,Afghanistan,33.93911,67.709953,206788,0,7843,198945
12/15/22,Afghanistan,33.93911,67.709953,206879,0,7843,199036
12/16/22,Afghanistan,33.93911,67.709953,206912,0,7843,199069
12/17/22,Afghanistan,33.93911,67.709953,206943,0,7844,199099
1/1/22,Albania,41.1533,20.1683,210224,0,3217,207007
1/2/22,Albania,41.1533,20.1683,210885,0,3220,207665
1/3/22,Albania,41.1533,20.1683,210885,0,3220,207665
1/4/22,Albania,41.1533,20.1683,212021,0,3224,208797
1/5/22,Albania,41.1533,20.1683,212021,0,3224,208797
1/6/22,Albania,41.1533,20.1683,213257,0,3228,210029
1/7/22,Albania,41.1533,20.1683,214905,0,3233,211672
1/8/22,Albania,41.1533,20.1683,214905,0,3233,211672
1/9/22,Albania,41.1533,20.1683,219694,0,3240,216454
1/10/22,Albania,41.1533,20.1683,220487,0,3241,217246
1/11/22,Albania,41.1533,20.1683,222664,0,3247,219417
1/12/22,Albania,41.1533,20.1683,224569,0,3253,221316
1/13/22,Albania,41.1533,20.1683,226598,0,3255,223343
1/14/22,Albania,41.1533,20.1683,228777,0,3262,225515
1/15/22,Albania,41.1533,20.1683,230940,0,3265,227675
1/16/22,Albania,41.1533,20.1683,232637,0,3269,229368
1/17/22,Albania,41.1533,20.1683,233654,0,3271,230383
1/18/22,Albania,41.1533,20.1683,236486,0,3277,233209
1/19/22,Albania,41.1533,20.1683,239129,0,3283,235846
1/20/22,Albania,41.1533,20.1683,241512,0,3286,238226
1/21/22,Albania,41.1533,20.1683,244182,0,3292,240890
1/22/22,Albania,41.1533,20.1683,246412,0,3297,243115
1/23/22,Albania,41.1533,20.1683,248070,0,3305,244765
1/24/22,Albania,41.1533,20.1683,248070,0,3305,244765
1/25/22,Albania,41.1533,20.1683,248859,0,3312,245547
1/26/22,Albania,41.1533,20.1683,251015,0,3317,247698
1/27/22,Albania,41.1533,20.1683,252577,0,3323,249254
1/28/22,Albania,41.1533,20.1683,254126,0,3329,250797
1/29/22,Albania,41.1533,20.1683,254126,0,3329,250797
1/30/22,Albania,41.1533,20.1683,255741,0,3334,252407
1/31/22,Albania,41.1533,20.1683,258543,0,3346,255197
2/1/22,Albania,41.1533,20.1683,258543,0,3346,255197
2/2/22,Albania,41.1533,20.1683,261240,0,3362,257878
2/3/22,Albania,41.1533,20.1683,261240,0,3362,257878
2/4/22,Albania,41.1533,20.1683,263172,0,3371,259801
2/5/22,Albania,41.1533,20.1683,263172,0,3371,259801
2/6/22,Albania,41.1533,20.1683,264624,0,3380,261244
2/7/22,Albania,41.1533,20.1683,264875,0,3387,261488
2/8/22,Albania,41.1533,20.1683,265716,0,3393,262323
2/9/22,Albania,41.1533,20.1683,266416,0,3399,263017
2/10/22,Albania,41.1533,20.1683,267020,0,3402,263618
2/11/22,Albania,41.1533,20.1683,267020,0,3402,263618
2/12/22,Albania,41.1533,20.1683,267551,0,3407,264144
2/13/22,Albania,41.1533,20.1683,268008,0,3410,264598
2/14/22,Albania,41.1533,20.1683,268304,0,3414,264890
2/15/22,Albania,41.1533,20.1683,268491,0,3420,265071
2/16/22,Albania,41.1533,20.1683,268940,0,3423,265517
2/17/22,Albania,41.1533,20.1683,269301,0,3430,265871
2/18/22,Albania,41.1533,20.1683,269601,0,3432,266169
2/19/22,Albania,41.1533,20.1683,269904,0,3433,266471
2/20/22,Albania,41.1533,20.1683,270164,0,3438,266726
2/21/22,Albania,41.1533,20.1683,270370,0,3445,266925
2/22/22,Albania,41.1533,20.1683,270455,0,3451,267004
2/23/22,Albania,41.1533,20.1683,270734,0,3453,267281
2/24/22,Albania,41.1533,20.1683,270947,0,3457,267490
2/25/22,Albania,41.1533,20.1683,271141,0,3458,267683
2/26/22,Albania,41.1533,20.1683,271141,0,3458,267683
2/27/22,Albania,41.1533,20.1683,271527,0,3464,268063
2/28/22,Albania,41.1533,20.1683,271563,0,3469,268094
3/1/22,Albania,41.1533,20.1683,271702,0,3472,268230
3/2/22,Albania,41.1533,20.1683,271825,0,3474,268351
3/3/22,Albania,41.1533,20.1683,271825,0,3474,268351
3/4/22,Albania,41.1533,20.1683,272030,0,3478,268552
3/5/22,Albania,41.1533,20.1683,272030,0,3478,268552
3/6/22,Albania,41.1533,20.1683,272210,0,3482,268728
